WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
LAKE VIEW COMMUNITY CHURCH,MORRISON,NOT REPORTED,90,Ground water,Active,MN5490069,False,False,[],[]
LAKE VIEW RESORT,BELTRAMI,NOT REPORTED,25,Ground water,Active,MN5040639,False,False,[],[]
LAKE WACONIA EVENT CENTER,CARVER,NOT REPORTED,200,Ground water,Active,MN5100095,False,False,[],[]
LAKE WACONIA PARK,CARVER,NOT REPORTED,25,Ground water,Active,MN5100057,False,False,[],[]
LAKE WASHINGTON COUNTY PARK,LE SUEUR,NOT REPORTED,30,Ground water,Active,MN5400288,False,False,[],[]
LAKECREST RESORT,BECKER,NOT REPORTED,51,Ground water,Active,MN5030257,False,False,[],[]
LAKEDALE CAMPGROUND,MEEKER,NOT REPORTED,50,Ground water,Active,MN5470096,False,False,[],[]
LAKELAND BAPTIST CHURCH,ST. LOUIS,NOT REPORTED,75,Ground water,Active,MN5690895,False,False,[],[]
LAKELAND STORE,ST. LOUIS,NOT REPORTED,75,Ground water,Active,MN5690403,False,False,[],[]
LAKELAND TRUE VALUE AND GENERAL STORE,OTTER TAIL,NOT REPORTED,400,Ground water,Active,MN5560609,False,False,[],[]
LAKEPLACE RETREAT,ITASCA,NOT REPORTED,40,Ground water,Active,MN5310745,False,False,[],[]
"LAKEROAD LODGE, INC.",LAKE OF THE WOODS,NOT REPORTED,40,Ground water,Active,MN5390089,False,False,[],[]
LAKES AREA BMX,CROW WING,NOT REPORTED,50,Ground water,Active,MN5181048,False,False,[],[]
LAKES AREA CANVAS,CHISAGO,NOT REPORTED,25,Ground water,Active,MN5130315,False,False,[],[]
LAKES AREA CHURCH OF CHRIST,CROW WING,NOT REPORTED,50,Ground water,Active,MN5180635,False,False,[],[]
LAKES AREA VINEYARD CHURCH,BECKER,NOT REPORTED,250,Ground water,Active,MN5030516,False,False,[],[]
LAKES AREA VINEYARD CHURCH,HUBBARD,NOT REPORTED,100,Ground water,Active,MN5290488,False,False,[],[]
LAKES VETERINARY HOSPITAL,OTTER TAIL,NOT REPORTED,25,Ground water,Active,MN5560237,False,False,[],[]
LAKESHORE RESORT,TODD,NOT REPORTED,50,Ground water,Active,MN5770204,False,False,[],[]
LAKESHORE RV PARK,BIG STONE,NOT REPORTED,100,Ground water,Active,MN5060024,False,False,[],[]
LAKESIDE ACRES R.V. PARK,CROW WING,NOT REPORTED,65,Ground water,Active,MN5180886,False,False,[],[]
LAKESIDE CHRISTIAN CHURCH,ISANTI,NOT REPORTED,100,Ground water,Active,MN5300217,False,False,[],[]
"LAKESIDE FOODS, INC. - GRASS CAMP",STEELE,NOT REPORTED,60,Ground water,Active,MN5740227,False,False,[],[]
LAKESIDE HAVEN,TODD,NOT REPORTED,25,Ground water,Active,MN5770145,False,False,[],[]
LAKESIDE MANOR,KANABEC,NOT REPORTED,65,Ground water,Active,MN5330051,False,False,[],[]
LAKESIDE MANOR HOA OF MILLE LACS COUNTY,MILLE LACS,NOT REPORTED,25,Ground water,Active,MN5480227,False,False,[],[]
LAKESIDE ON LIDA,OTTER TAIL,NOT REPORTED,100,Ground water,Active,MN5560060,False,False,[],[]
LAKESIDE SUPPER CLUB,LE SUEUR,NOT REPORTED,70,Ground water,Active,MN5400245,False,False,[],[]
LAKEVIEW ASSEMBLY OF GOD,GRANT,NOT REPORTED,35,Ground water,Active,MN5260040,False,False,[],[]
LAKEVIEW INN,AITKIN,NOT REPORTED,25,Ground water,Active,MN5010353,False,False,[],[]
LAKEVIEW PARK RESORT,ISANTI,NOT REPORTED,25,Ground water,Active,MN5300054,False,False,[],[]
LAKEVIEW RESORT,POLK,NOT REPORTED,150,Ground water,Active,MN5600164,False,False,[],[]
LAKEVIEW RESORT,LE SUEUR,NOT REPORTED,120,Ground water,Active,MN5400259,False,False,[],[]
LAKEWOOD CAMPGROUND,MEEKER,NOT REPORTED,100,Ground water,Active,MN5470069,False,False,[],[]
LAKEWOOD CEMETERY,HENNEPIN,NOT REPORTED,45,Ground water,Active,MN5270886,False,False,[],[]
LAKEWOOD COMMUNITY CENTER,ST. LOUIS,NOT REPORTED,25,Ground water,Active,MN5690349,False,False,[],[]
LAKEWOOD COURT,CROW WING,NOT REPORTED,25,Ground water,Active,MN5180790,False,False,[],[]
LAKEWOOD LODGE,ITASCA,NOT REPORTED,50,Ground water,Active,MN5310708,False,False,[],[]
LAKEWOOD ONE STOP,ST. LOUIS,NOT REPORTED,50,Ground water,Active,MN5691159,False,False,[],[]
LAMAR BASEBALL FIELDS,WASHINGTON,NOT REPORTED,50,Ground water,Active,MN5820419,False,False,[],[]
LAMB'S RESORT AND CAMPGROUND,COOK,NOT REPORTED,100,Ground water,Active,MN5160306,False,False,[],[]
LAMMERS TOWNSHIP HALL,BELTRAMI,NOT REPORTED,100,Ground water,Active,MN5040341,False,False,[],[]
LAMSON EVANGELICAL FREE CHURCH,MEEKER,NOT REPORTED,36,Ground water,Active,MN5470082,False,False,[],[]
LAND OF MEMORIES CAMPGROUND,BLUE EARTH,NOT REPORTED,75,Ground water,Active,MN5070203,False,False,[],[]
