WaterSystemName,County,City,Population,WaterSource,Activity,SystemID,ProvidedCity,GotData,DataGeoJson,DataBoundingBox
CAFE AT THE RIDGE,GILLESPIE,NOT REPORTED,200,Ground water,Active,TX0860121,False,False,[],[]
CAFE NATALIE,FORT BEND,NOT REPORTED,100,Ground water,Active,TX0790187,False,False,[],[]
CALVARY HILL FUNERAL HOME 4245,HARRIS,NOT REPORTED,50,Ground water,Active,TX1013049,False,False,[],[]
CAMFIELD MUD,HARRIS,NOT REPORTED,350,Surface water purchased,Active,TX1012684,False,False,[],[]
CAMP ALZAFAR,KENDALL,NOT REPORTED,286,Ground water,Active,TX1300015,False,False,[],[]
CAMP ARROWHEAD,SOMERVELL,NOT REPORTED,525,Ground water,Active,TX2130018,False,False,[],[]
CAMP BALCONES SPRINGS,BURNET,NOT REPORTED,190,Ground water,Active,TX0270109,False,False,[],[]
CAMP BEN MCCULLOCH WS,HAYS,NOT REPORTED,125,Ground water,Active,TX1050118,False,False,[],[]
CAMP BETTE PEROT,ANDERSON,NOT REPORTED,268,Ground water,Active,TX0010037,False,False,[],[]
CAMP BUCKNER,BURNET,NOT REPORTED,200,Ground water,Active,TX0270089,False,False,[],[]
CAMP CAPERS,KENDALL,NOT REPORTED,220,Ground water,Active,TX1300019,False,False,[],[]
CAMP CHRYSALIS,KERR,NOT REPORTED,210,Ground water,Active,TX1330059,False,False,[],[]
CAMP COPASS,DENTON,NOT REPORTED,800,Ground water,Active,TX0610117,False,False,[],[]
CAMP CRUCIS,HOOD,NOT REPORTED,250,Ground water,Active,TX1110057,False,False,[],[]
CAMP EAGLE,REAL,NOT REPORTED,850,Groundwater under influence of surface water,Active,TX1930022,False,False,[],[]
CAMP EL TESORO,HOOD,NOT REPORTED,300,Ground water,Active,TX1110068,False,False,[],[]
CAMP FERN,HARRISON,NOT REPORTED,200,Ground water,Active,TX1020035,False,False,[],[]
CAMP FLAMING ARROW,KERR,NOT REPORTED,200,Ground water,Active,TX1330048,False,False,[],[]
CAMP FOR ALL,WASHINGTON,NOT REPORTED,180,Ground water,Active,TX2390059,False,False,[],[]
CAMP HONEY CREEK,KERR,NOT REPORTED,350,Ground water,Active,TX1330159,False,False,[],[]
CAMP HUACO SPRINGS,COMAL,NOT REPORTED,200,Ground water,Active,TX0460125,False,False,[],[]
CAMP JOHN MARC,BOSQUE,NOT REPORTED,234,Ground water,Active,TX0180080,False,False,[],[]
CAMP KAPPE,GRIMES,NOT REPORTED,60,Ground water,Active,TX0930032,False,False,[],[]
CAMP KARANKAWA,SAN PATRICIO,NOT REPORTED,300,Ground water,Active,TX2050022,False,False,[],[]
CAMP KARANKAWA BSA,BRAZORIA,NOT REPORTED,400,Ground water,Active,TX0200199,False,False,[],[]
CAMP LONE STAR,HENDERSON,NOT REPORTED,215,Ground water,Active,TX1070196,False,False,[],[]
CAMP LONE STAR,FAYETTE,NOT REPORTED,250,Ground water,Active,TX0750024,False,False,[],[]
CAMP LONEHOLLOW,BANDERA,NOT REPORTED,650,Ground water,Active,TX0100105,False,False,[],[]
CAMP LONG MOUNTAIN ON LAKE LBJ,LLANO,NOT REPORTED,86,Ground water,Active,TX1500023,False,False,[],[]
CAMP LONGHORN INDIAN SPRINGS,BURNET,NOT REPORTED,595,Ground water,Active,TX0270053,False,False,[],[]
CAMP LONGHORN MAIN CAMP,LLANO,NOT REPORTED,800,Surface water,Active,TX1500045,False,False,[],[]
CAMP MAGERS CROSSING,UVALDE,NOT REPORTED,39,Ground water,Active,TX2320062,False,False,[],[]
CAMP MANAGEMENT INC,TRINITY,NOT REPORTED,435,Ground water,Active,TX2280025,False,False,[],[]
CAMP MEISENBACH CIRCLE TEN COUNCIL,HENDERSON,NOT REPORTED,70,Ground water,Active,TX1070216,False,False,[],[]
CAMP MITRE PEAK,JEFF DAVIS,NOT REPORTED,50,Ground water,Active,TX1220014,False,False,[],[]
CAMP MYSTIC,KERR,NOT REPORTED,500,Ground water,Active,TX1330058,False,False,[],[]
CAMP OF THE HILLS,BURNET,NOT REPORTED,200,Ground water,Active,TX0270110,False,False,[],[]
CAMP PENIEL,BURNET,NOT REPORTED,150,Ground water,Active,TX0270052,False,False,[],[]
CAMP RIO BLANCO,CROSBY,NOT REPORTED,50,Ground water,Active,TX0540005,False,False,[],[]
CAMP RIO VISTA,KERR,NOT REPORTED,300,Ground water,Active,TX1330052,False,False,[],[]
CAMP RIVERVIEW,UVALDE,NOT REPORTED,914,Ground water,Active,TX2320022,False,False,[],[]
CAMP ROBINWOOD,MONTGOMERY,NOT REPORTED,100,Ground water,Active,TX1700195,False,False,[],[]
CAMP SIONITO,BANDERA,NOT REPORTED,224,Ground water,Active,TX0100023,False,False,[],[]
CAMP STEWART FOR BOYS,KERR,NOT REPORTED,350,Ground water,Active,TX1330077,False,False,[],[]
CAMP STRAKE BSA,MONTGOMERY,NOT REPORTED,1000,Ground water,Active,TX1700205,False,False,[],[]
CAMP SUMMIT,WISE,NOT REPORTED,25,Ground water,Active,TX2490055,False,False,[],[]
CAMP TEXLAKE,TRAVIS,NOT REPORTED,330,Ground water,Active,TX2270151,False,False,[],[]
CAMP VERDE GENERAL STORE & RESTAURANT,KERR,NOT REPORTED,160,Ground water,Active,TX1330172,False,False,[],[]
CAMP WALDEMAR,KERR,NOT REPORTED,450,Ground water,Active,TX1330053,False,False,[],[]
CAMP WIND A MERE,GALVESTON,NOT REPORTED,150,Ground water,Active,TX0840142,False,False,[],[]
CAMP YOUNG JUDAEA,HAYS,NOT REPORTED,285,Ground water,Active,TX1050060,False,False,[],[]
CAMPERS PARADISE RV PARK,MONTAGUE,NOT REPORTED,40,Ground water,Active,TX1690020,False,False,[],[]
CANYON COUNTRY CLUB,RANDALL,NOT REPORTED,50,Ground water,Active,TX1910157,False,False,[],[]
CANYON COVE RV PARK,COMAL,NOT REPORTED,25,Ground water,Active,TX0460280,False,False,[],[]
CANYON LAKE MARINA,COMAL,NOT REPORTED,500,Ground water,Active,TX0460204,False,False,[],[]
CANYON OF THE EAGLES PARK,BURNET,NOT REPORTED,216,Ground water,Active,TX0270115,False,False,[],[]
CAPTAIN KENS RV PARK,ARANSAS,NOT REPORTED,30,Ground water,Active,TX0040058,False,False,[],[]
CAREFREE VALLEY RESORT,CAMERON,NOT REPORTED,100,Surface water purchased,Active,TX0310145,False,False,[],[]
CARLS BAR B Q,HARRIS,NOT REPORTED,200,Ground water,Active,TX1011554,False,False,[],[]
CARRIAGE HOUSE CAFE,HARRIS,NOT REPORTED,50,Ground water,Active,TX1013351,False,False,[],[]
CARTWRIGHT SPRINGS,JASPER,NOT REPORTED,25,Ground water,Active,TX1210066,False,False,[],[]
CASCADE CAVERNS PARK,KENDALL,NOT REPORTED,108,Ground water,Active,TX1300009,False,False,[],[]
CASEY RIDGE GROCERY,MONTGOMERY,NOT REPORTED,200,Ground water,Active,TX1700726,False,False,[],[]
CASSELS BOYKIN COUNTY PARK,ANGELINA,NOT REPORTED,300,Ground water,Active,TX0030092,False,False,[],[]
CASTOLON MAINT AREA BBNP,BREWSTER,NOT REPORTED,50,Ground water,Active,TX0220019,False,False,[],[]
CASTROVILLE AIRPORT,MEDINA,NOT REPORTED,150,Ground water,Active,TX1630033,False,False,[],[]
CATHEDRAL OAKS UNITED METHODIST CH,COLORADO,NOT REPORTED,79,Ground water,Active,TX0450071,False,False,[],[]
CAVERNS OF SONORA,SUTTON,NOT REPORTED,90,Ground water,Active,TX2180002,False,False,[],[]
CEFCO 55,BURLESON,NOT REPORTED,200,Ground water,Active,TX0260046,False,False,[],[]
CENTER FOR CHRISTIAN GROWTH CAMP,TRAVIS,NOT REPORTED,275,Ground water,Active,TX2270328,False,False,[],[]
CENTER FOR CHRISTIAN GROWTH SPORTS CAMP,COMAL,NOT REPORTED,250,Ground water,Active,TX0460157,False,False,[],[]
CENTER FOR EMPOWERMENT,HARRIS,NOT REPORTED,25,Ground water,Active,TX1013510,False,False,[],[]
CENTRAL BAPTIST CHURCH,HARRIS,NOT REPORTED,150,Ground water,Active,TX1011980,False,False,[],[]
CENTRE AT HWY 6,BRAZORIA,NOT REPORTED,150,Ground water,Active,TX0200625,False,False,[],[]
CETA CANYON CAMP AND RETREAT CENTER,RANDALL,NOT REPORTED,150,Ground water,Active,TX1910019,False,False,[],[]
CETA CANYON METHODIST CAMP,RANDALL,NOT REPORTED,425,Ground water,Active,TX1910015,False,False,[],[]
CFORCE BOTTLING,GRIMES,NOT REPORTED,25,Ground water,Active,TX0930067,False,False,[],[]
CHAIN O LAKES RESORT,LIBERTY,NOT REPORTED,200,Ground water,Active,TX1460042,False,False,[],[]
